468	2649491	2651369
469	2651369	2654101
470	2654101	2661700
471	2661700	2662072
472	2662072	2666837
473	2666837	2669617
474	2669617	2672749
475	2672749	2676577
476	2676577	2688711
477	2688711	2693272
478	2693272	2708606
479	2708606	2711622
480	2711622	2724597
481	2724597	2727936
482	2727936	2738836
483	2738836	2751625
484	2751625	2754600
485	2754600	2760511
486	2760511	2764395
487	2764395	2764770
488	2764770	2766062
489	2766062	2767009
490	2767009	2777163
491	2777163	2791682
492	2791682	2796001
493	2796001	2799606
494	2799606	2802048
495	2802048	2809125
496	2809125	2841503
497	2841503	2845076
498	2845076	2861789
499	2861789	2865830
500	2865830	2871922
501	2871922	2875128
502	2875128	2881298
503	2881298	2883614
504	2883614	2896214
505	2896214	2902238
506	2902238	2918617
507	2918617	2926501
508	2926501	2927674
509	2927674	2934324
510	2934324	2937023
511	2937023	2943504
512	2943504	2944058
513	2944058	2944226
514	2944226	2945085
515	2945085	2950108
516	2950108	2950181
517	2950181	2969675
518	2969675	2978827
519	2978827	2979814
520	2979814	2986484
521	2986484	3004727
522	3004727	3018121
523	3018121	3022809
524	3022809	3027109
525	3027109	3033630
526	3033630	3036428
527	3036428	3046005
528	3046005	3055557
529	3055557	3057896
530	3057896	3059756
531	3059756	3069808
532	3069808	3082913
533	3082913	3088266
534	3088266	3094082
535	3094082	3094346
536	3094346	3101505
537	3101505	3105195
538	3105195	3115741
539	3115741	3119104
540	3119104	3124292
541	3124292	3125763
542	3125763	3147887
543	3147887	3152671
544	3152671	3165413
545	3165413	3165457
546	3165457	3165814
547	3165814	3167680
548	3167680	3177615
549	3177615	3182101
550	3182101	3183492
551	3183492	3202142
552	3202142	3222117
553	3222117	3226256
554	3226256	3249598
555	3249598	3250782
556	3250782	3251526
557	3251526	3254153
558	3254153	3265648
559	3265648	3269562
560	3269562	3279520
561	3279520	3287168
562	3287168	3287600
563	3287600	3299043
564	3299043	3301642
565	3301642	3302467
566	3302467	3304009
567	3304009	3304279
568	3304279	3312765
569	3312765	3320394
570	3320394	3358452
571	3358452	3361994
572	3361994	3363200
573	3363200	3364465
574	3364465	3367405
575	3367405	3369581
576	3369581	3381545
577	3381545	3393276
578	3393276	3394664
579	3394664	3396347
580	3396347	3399113
581	3399113	3401605
582	3401605	3402830
583	3402830	3407561
584	3407561	3411915
585	3411915	3414825
586	3414825	3416912
587	3416912	3417422
588	3417422	3422069
589	3422069	3422347
590	3422347	3430742
591	3430742	3433950
592	3433950	3444301
593	3444301	3446883
594	3446883	3449193
595	3449193	3450686
596	3450686	3454206
597	3454206	3462141
598	3462141	3469016
599	3469016	3473056
600	3473056	3476285
601	3476285	3489363
602	3489363	3504151
603	3504151	3511732
604	3511732	3512056
605	3512056	3519755
606	3519755	3521810
607	3521810	3534810
608	3534810	3551711
609	3551711	3559896
610	3559896	3570721
611	3570721	3584430
612	3584430	3588064
613	3588064	3592996
614	3592996	3593895
615	3593895	3597497
616	3597497	3628637
617	3628637	3629218
618	3629218	3634976
619	3634976	3636698
620	3636698	3642763
621	3642763	3646399
622	3646399	3649642
623	3649642	3658029
624	3658029	3662221
625	3662221	3674427
626	3674427	3676345
627	3676345	3684491
628	3684491	3687773
629	3687773	3698229
630	3698229	3698292
631	3698292	3702464
632	3702464	3703024
633	3703024	3711208
634	3711208	3717584
635	3717584	3723945
636	3723945	3724001
637	3724001	3739639
638	3739639	3742716
639	3742716	3744941
640	3744941	3747075
641	3747075	3754594
642	3754594	3774456
643	3774456	3775599
644	3775599	3791564
645	3791564	3795863
646	3795863	3800924
647	3800924	3802464
648	3802464	3819272
649	3819272	3820235
650	3820235	3821142
651	3821142	3823430
652	3823430	3831595
653	3831595	3859457
654	3859457	3861233
655	3861233	3862301
656	3862301	3879065
657	3879065	3885299
658	3885299	3887093
659	3887093	3892584
660	3892584	3893254
661	3893254	3897658
662	3897658	3897787
663	3897787	3899575
664	3899575	3901104
665	3901104	3902341
666	3902341	3903439
667	3903439	3910044
668	3910044	3910527
669	3910527	3913256
670	3913256	3917049
671	3917049	3922346
672	3922346	3933049
673	3933049	3937186
674	3937186	3941080
675	3941080	3941699
676	3941699	3957083
677	3957083	3960402
678	3960402	3965037
679	3965037	3976454
680	3976454	3977449
681	3977449	3977521
682	3977521	3990260
683	3990260	3999679
684	3999679	3999827
685	3999827	4001135
686	4001135	4002580
687	4002580	4005852
688	4005852	4006528
689	4006528	4010159
690	4010159	4013781
691	4013781	4015418
692	4015418	4022776
693	4022776	4026141
694	4026141	4027317
695	4027317	4032532
696	4032532	4033914
697	4033914	4036790
698	4036790	4039541
699	4039541	4042736
700	4042736	4042928
