645	1341352	1346785
646	1346785	1347409
647	1347409	1351297
648	1351297	1351351
649	1351351	1352679
650	1352679	1353099
651	1353099	1353824
652	1353824	1354735
653	1354735	1355447
654	1355447	1355999
655	1355999	1358076
656	1358076	1359245
657	1359245	1359916
658	1359916	1361157
659	1361157	1361437
660	1361437	1363253
661	1363253	1363955
662	1363955	1364387
663	1364387	1365075
664	1365075	1367284
665	1367284	1368073
666	1368073	1368634
667	1368634	1370751
668	1370751	1372549
669	1372549	1372919
670	1372919	1375788
671	1375788	1376395
672	1376395	1377371
673	1377371	1380808
674	1380808	1381045
675	1381045	1382305
676	1382305	1385566
677	1385566	1386245
678	1386245	1390129
679	1390129	1390598
680	1390598	1390636
681	1390636	1398578
682	1398578	1400857
683	1400857	1403694
684	1403694	1405471
685	1405471	1407550
686	1407550	1408483
687	1408483	1412586
688	1412586	1412817
689	1412817	1413077
690	1413077	1413808
691	1413808	1415043
692	1415043	1415367
693	1415367	1417100
694	1417100	1419660
695	1419660	1420169
696	1420169	1420217
697	1420217	1420253
698	1420253	1420340
699	1420340	1420475
700	1420475	1423552
701	1423552	1424595
702	1424595	1429299
703	1429299	1437613
704	1437613	1437787
705	1437787	1439057
706	1439057	1442350
707	1442350	1447165
708	1447165	1448765
709	1448765	1449092
710	1449092	1449525
711	1449525	1451129
712	1451129	1451549
713	1451549	1451944
714	1451944	1454942
715	1454942	1456545
716	1456545	1459759
717	1459759	1461735
718	1461735	1464017
719	1464017	1476641
720	1476641	1483868
721	1483868	1485714
722	1485714	1491732
723	1491732	1494510
724	1494510	1498295
725	1498295	1501045
726	1501045	1501141
727	1501141	1501225
728	1501225	1507809
729	1507809	1509064
730	1509064	1509302
731	1509302	1512120
732	1512120	1513102
733	1513102	1516589
734	1516589	1519130
735	1519130	1522080
736	1522080	1523877
737	1523877	1523970
738	1523970	1524399
739	1524399	1524536
740	1524536	1529776
741	1529776	1530323
742	1530323	1530926
743	1530926	1531233
744	1531233	1531573
745	1531573	1532597
746	1532597	1534197
747	1534197	1538740
748	1538740	1539676
749	1539676	1542135
750	1542135	1546322
751	1546322	1546923
752	1546923	1550222
753	1550222	1550234
754	1550234	1552627
755	1552627	1553905
756	1553905	1555851
757	1555851	1557603
758	1557603	1558474
759	1558474	1558969
760	1558969	1560085
761	1560085	1563226
762	1563226	1563760
763	1563760	1564276
764	1564276	1565426
765	1565426	1568825
766	1568825	1568908
767	1568908	1573407
768	1573407	1574076
769	1574076	1577644
770	1577644	1589377
771	1589377	1589863
772	1589863	1590506
773	1590506	1590823
774	1590823	1601155
775	1601155	1601704
776	1601704	1602869
777	1602869	1604612
778	1604612	1608177
779	1608177	1608207
780	1608207	1609296
781	1609296	1612453
782	1612453	1612645
783	1612645	1614017
784	1614017	1615469
785	1615469	1618197
786	1618197	1619808
787	1619808	1621896
788	1621896	1623377
789	1623377	1623746
790	1623746	1624117
791	1624117	1624138
792	1624138	1624563
793	1624563	1625142
794	1625142	1625355
795	1625355	1628061
796	1628061	1630039
797	1630039	1631593
798	1631593	1632112
799	1632112	1632317
800	1632317	1633693
801	1633693	1633967
802	1633967	1636164
803	1636164	1638929
804	1638929	1639968
805	1639968	1644378
806	1644378	1645682
807	1645682	1645886
808	1645886	1661389
809	1661389	1661611
810	1661611	1666762
811	1666762	1667197
812	1667197	1667377
813	1667377	1667386
814	1667386	1668199
815	1668199	1669845
816	1669845	1670744
817	1670744	1670959
818	1670959	1674221
819	1674221	1675291
820	1675291	1675957
821	1675957	1683564
822	1683564	1684590
823	1684590	1685947
824	1685947	1687124
825	1687124	1689021
826	1689021	1695081
827	1695081	1696558
828	1696558	1697387
829	1697387	1698149
830	1698149	1700251
831	1700251	1700587
832	1700587	1700884
833	1700884	1706809
834	1706809	1707628
835	1707628	1708683
836	1708683	1714338
837	1714338	1714755
838	1714755	1715639
839	1715639	1716281
840	1716281	1719525
841	1719525	1721099
842	1721099	1721326
843	1721326	1723712
844	1723712	1725564
845	1725564	1726017
846	1726017	1729516
847	1729516	1735522
848	1735522	1735582
849	1735582	1739879
850	1739879	1741362
851	1741362	1746368
852	1746368	1748587
853	1748587	1748853
854	1748853	1751867
855	1751867	1754290
856	1754290	1758304
857	1758304	1760518
858	1760518	1763113
859	1763113	1765481
860	1765481	1765907
861	1765907	1766321
862	1766321	1770614
863	1770614	1770631
864	1770631	1771721
865	1771721	1772933
866	1772933	1780819
867	1780819	1784124
868	1784124	1784130
869	1784130	1785008
870	1785008	1787243
871	1787243	1787839
872	1787839	1790797
873	1790797	1790917
874	1790917	1791355
875	1791355	1792215
876	1792215	1795226
877	1795226	1795513
878	1795513	1795817
879	1795817	1799957
880	1799957	1805041
881	1805041	1809991
882	1809991	1813222
883	1813222	1813657
884	1813657	1816087
885	1816087	1816123
886	1816123	1816694
887	1816694	1817122
888	1817122	1817269
889	1817269	1818567
890	1818567	1821298
891	1821298	1823407
892	1823407	1825963
893	1825963	1826936
894	1826936	1827317
895	1827317	1830766
896	1830766	1830897
897	1830897	1832826
898	1832826	1833941
899	1833941	1835131
900	1835131	1837544
901	1837544	1837853
902	1837853	1839011
903	1839011	1839353
904	1839353	1845993
905	1845993	1846608
906	1846608	1848414
907	1848414	1849355
908	1849355	1849797
909	1849797	1849851
910	1849851	1852404
911	1852404	1854817
912	1854817	1855375
913	1855375	1855627
914	1855627	1858206
915	1858206	1860746
916	1860746	1861748
917	1861748	1863528
918	1863528	1863729
919	1863729	1864190
920	1864190	1865292
921	1865292	1865484
922	1865484	1869005
923	1869005	1871435
924	1871435	1872124
925	1872124	1878395
926	1878395	1880212
927	1880212	1880784
928	1880784	1881984
929	1881984	1882749
930	1882749	1886849
931	1886849	1890583
932	1890583	1890619
933	1890619	1899119
934	1899119	1899760
935	1899760	1900022
936	1900022	1904041
937	1904041	1905414
938	1905414	1908515
939	1908515	1912003
940	1912003	1912466
941	1912466	1918274
942	1918274	1920782
943	1920782	1921518
944	1921518	1921779
945	1921779	1922653
946	1922653	1924545
947	1924545	1925567
948	1925567	1926957
949	1926957	1930778
950	1930778	1934499
951	1934499	1936961
952	1936961	1937071
953	1937071	1944099
954	1944099	1949677
955	1949677	1958651
956	1958651	1960043
957	1960043	1960250
958	1960250	1965991
959	1965991	1967248
960	1967248	1967835
961	1967835	1969919
962	1969919	1971441
963	1971441	1972637
964	1972637	1974910
965	1974910	1975345
966	1975345	1975573
967	1975573	1977615
968	1977615	1981005
969	1981005	1982421
970	1982421	1985551
971	1985551	1989965
972	1989965	1993885
973	1993885	1995167
974	1995167	1997858
975	1997858	2001612
976	2001612	2004374
977	2004374	2008667
978	2008667	2009402
979	2009402	2010533
980	2010533	2011366
981	2011366	2011561
982	2011561	2017665
983	2017665	2017755
984	2017755	2019102
985	2019102	2019810
986	2019810	2020269
987	2020269	2022659
988	2022659	2022854
989	2022854	2022956
990	2022956	2023076
991	2023076	2023440
992	2023440	2023827
993	2023827	2023977
994	2023977	2028385
995	2028385	2031878
996	2031878	2032299
997	2032299	2035188
998	2035188	2037553
999	2037553	2038794
1000	2038794	2040575
1001	2040575	2041475
1002	2041475	2041888
1003	2041888	2045008
1004	2045008	2045239
1005	2045239	2046259
1006	2046259	2051869
1007	2051869	2052034
1008	2052034	2055942
1009	2055942	2056460
1010	2056460	2059818
1011	2059818	2060201
1012	2060201	2063269
1013	2063269	2065741
1014	2065741	2067173
1015	2067173	2067333
1016	2067333	2070368
1017	2070368	2074313
1018	2074313	2076387
1019	2076387	2076918
1020	2076918	2078554
1021	2078554	2080559
1022	2080559	2082374
1023	2082374	2083921
1024	2083921	2084002
1025	2084002	2086469
1026	2086469	2088038
1027	2088038	2091558
1028	2091558	2091861
1029	2091861	2093427
1030	2093427	2093967
1031	2093967	2100730
1032	2100730	2109506
1033	2109506	2112257
1034	2112257	2114284
1035	2114284	2115056
1036	2115056	2118665
1037	2118665	2119150
1038	2119150	2120344
1039	2120344	2122066
1040	2122066	2122171
1041	2122171	2126252
1042	2126252	2126407
1043	2126407	2128008
1044	2128008	2128698
1045	2128698	2129485
1046	2129485	2130631
1047	2130631	2131807
1048	2131807	2133245
1049	2133245	2135145
1050	2135145	2136793
1051	2136793	2137410
1052	2137410	2140520
1053	2140520	2141829
1054	2141829	2147940
1055	2147940	2148489
1056	2148489	2149415
1057	2149415	2150222
1058	2150222	2154583
1059	2154583	2155210
1060	2155210	2155692
1061	2155692	2157786
1062	2157786	2159185
1063	2159185	2160709
1064	2160709	2161566
1065	2161566	2163103
1066	2163103	2163298
1067	2163298	2164844
1068	2164844	2164925
1069	2164925	2165526
1070	2165526	2165571
1071	2165571	2168425
1072	2168425	2168731
1073	2168731	2169422
1074	2169422	2174348
1075	2174348	2175083
1076	2175083	2178623
1077	2178623	2179235
1078	2179235	2181421
1079	2181421	2181433
1080	2181433	2181939
1081	2181939	2186518
1082	2186518	2189478
1083	2189478	2193579
1084	2193579	2193588
1085	2193588	2194671
1086	2194671	2198145
1087	2198145	2198688
1088	2198688	2199375
1089	2199375	2199981
1090	2199981	2201087
1091	2201087	2202371
1092	2202371	2208259
1093	2208259	2208295
1094	2208295	2212169
1095	2212169	2216254
1096	2216254	2217541
1097	2217541	2218726
1098	2218726	2218827
1099	2218827	2220814
1100	2220814	2223325
1101	2223325	2234834
1102	2234834	2243251
1103	2243251	2245721
1104	2245721	2246000
1105	2246000	2246267
1106	2246267	2246288
1107	2246288	2246852
1108	2246852	2247191
1109	2247191	2249481
1110	2249481	2249685
1111	2249685	2250594
1112	2250594	2257411
1113	2257411	2260408
1114	2260408	2263052
1115	2263052	2263511
1116	2263511	2264639
1117	2264639	2272300
1118	2272300	2273424
1119	2273424	2279175
1120	2279175	2279999
1121	2279999	2281450
1122	2281450	2286715
1123	2286715	2288263
1124	2288263	2289772
1125	2289772	2291128
1126	2291128	2291656
1127	2291656	2293488
1128	2293488	2300769
1129	2300769	2302958
1130	2302958	2305377
1131	2305377	2306004
1132	2306004	2309727
1133	2309727	2313447
1134	2313447	2318989
1135	2318989	2319870
1136	2319870	2320652
1137	2320652	2321532
1138	2321532	2321612
1139	2321612	2323724
1140	2323724	2323997
1141	2323997	2325955
1142	2325955	2326227
1143	2326227	2329262
1144	2329262	2332034
1145	2332034	2333797
1146	2333797	2337343
1147	2337343	2339132
1148	2339132	2339758
1149	2339758	2340399
1150	2340399	2345353
1151	2345353	2348476
1152	2348476	2349447
1153	2349447	2357398
1154	2357398	2359832
1155	2359832	2360187
1156	2360187	2361339
1157	2361339	2363709
1158	2363709	2363721
1159	2363721	2366012
1160	2366012	2368427
1161	2368427	2370423
1162	2370423	2371011
1163	2371011	2372249
1164	2372249	2375612
1165	2375612	2376898
1166	2376898	2376938
1167	2376938	2385490
1168	2385490	2389695
1169	2389695	2390129
1170	2390129	2390911
1171	2390911	2391556
1172	2391556	2393907
1173	2393907	2395712
1174	2395712	2396012
1175	2396012	2396307
1176	2396307	2397631
1177	2397631	2397943
1178	2397943	2398417
1179	2398417	2398786
1180	2398786	2399467
1181	2399467	2408287
1182	2408287	2409513
1183	2409513	2410895
1184	2410895	2412657
1185	2412657	2413083
1186	2413083	2417718
1187	2417718	2419642
1188	2419642	2421581
1189	2421581	2422634
1190	2422634	2424031
1191	2424031	2430221
1192	2430221	2435099
1193	2435099	2435788
1194	2435788	2436244
1195	2436244	2437397
1196	2437397	2437630
1197	2437630	2437801
1198	2437801	2438388
1199	2438388	2439598
1200	2439598	2442211
1201	2442211	2443656
1202	2443656	2444007
1203	2444007	2444941
1204	2444941	2445380
1205	2445380	2447203
1206	2447203	2448776
1207	2448776	2450234
1208	2450234	2454576
1209	2454576	2457957
1210	2457957	2458629
1211	2458629	2458809
1212	2458809	2459709
1213	2459709	2465274
1214	2465274	2468345
1215	2468345	2475546
1216	2475546	2476095
1217	2476095	2476619
1218	2476619	2476628
1219	2476628	2477785
1220	2477785	2477836
1221	2477836	2477911
1222	2477911	2478097
1223	2478097	2478659
1224	2478659	2480687
1225	2480687	2482395
1226	2482395	2484820
1227	2484820	2485202
1228	2485202	2486623
1229	2486623	2493254
1230	2493254	2494835
1231	2494835	2497254
1232	2497254	2499396
1233	2499396	2500648
1234	2500648	2502212
1235	2502212	2502983
1236	2502983	2503652
1237	2503652	2504780
1238	2504780	2506427
1239	2506427	2508704
1240	2508704	2517089
1241	2517089	2518082
1242	2518082	2521265
1243	2521265	2522341
1244	2522341	2527611
1245	2527611	2528496
1246	2528496	2530202
1247	2530202	2533916
1248	2533916	2535347
1249	2535347	2537694
1250	2537694	2544785
1251	2544785	2547320
1252	2547320	2547994
1253	2547994	2551209
1254	2551209	2551659
1255	2551659	2551860
1256	2551860	2558223
1257	2558223	2558508
1258	2558508	2559803
1259	2559803	2561124
1260	2561124	2562506
1261	2562506	2564722
1262	2564722	2565588
1263	2565588	2566207
1264	2566207	2566597
1265	2566597	2572762
1266	2572762	2574046
1267	2574046	2576236
1268	2576236	2576365
1269	2576365	2577693
1270	2577693	2579700
1271	2579700	2584700
1272	2584700	2587086
1273	2587086	2594979
1274	2594979	2597026
1275	2597026	2598846
1276	2598846	2602087
1277	2602087	2602768
1278	2602768	2606275
1279	2606275	2606392
1280	2606392	2606416
1281	2606416	2608851
1282	2608851	2608968
1283	2608968	2608992
1284	2608992	2611079
1285	2611079	2612008
1286	2612008	2616824
1287	2616824	2619948
1288	2619948	2620779
1289	2620779	2620939
1290	2620939	2621024
1291	2621024	2621153
1292	2621153	2622343
1293	2622343	2625804
1294	2625804	2629105
1295	2629105	2632258
1296	2632258	2633684
1297	2633684	2637505
1298	2637505	2638449
1299	2638449	2641163
1300	2641163	2641792
1301	2641792	2641858
1302	2641858	2642764
1303	2642764	2643315
1304	2643315	2644874
1305	2644874	2645996
1306	2645996	2647175
1307	2647175	2649102
1308	2649102	2653981
1309	2653981	2658339
1310	2658339	2659142
1311	2659142	2659434
1312	2659434	2660054
1313	2660054	2664795
1314	2664795	2666552
1315	2666552	2667469
1316	2667469	2670268
1317	2670268	2670729
1318	2670729	2670933
1319	2670933	2676990
1320	2676990	2682377
1321	2682377	2683391
1322	2683391	2684126
1323	2684126	2686477
1324	2686477	2688294
1325	2688294	2688933
1326	2688933	2690657
1327	2690657	2691540
1328	2691540	2692230
1329	2692230	2693427
1330	2693427	2694730
1331	2694730	2695250
1332	2695250	2695844
1333	2695844	2699769
1334	2699769	2702116
1335	2702116	2703147
1336	2703147	2704425
1337	2704425	2706786
1338	2706786	2710133
1339	2710133	2712150
1340	2712150	2713269
1341	2713269	2714699
1342	2714699	2716052
1343	2716052	2716628
1344	2716628	2716837
1345	2716837	2720099
1346	2720099	2721302
1347	2721302	2724633
1348	2724633	2728377
1349	2728377	2732572
1350	2732572	2734124
1351	2734124	2735621
1352	2735621	2736512
1353	2736512	2737217
1354	2737217	2738081
1355	2738081	2739970
1356	2739970	2745831
1357	2745831	2749793
1358	2749793	2751526
1359	2751526	2753340
1360	2753340	2754450
1361	2754450	2755122
1362	2755122	2758579
1363	2758579	2760625
1364	2760625	2762920
1365	2762920	2767801
1366	2767801	2770140
1367	2770140	2773101
1368	2773101	2775497
1369	2775497	2777040
1370	2777040	2777283
1371	2777283	2778120
1372	2778120	2782186
1373	2782186	2782698
1374	2782698	2784715
1375	2784715	2785154
1376	2785154	2785611
1377	2785611	2787497
1378	2787497	2787590
1379	2787590	2790837
1380	2790837	2793277
1381	2793277	2800181
1382	2800181	2804041
1383	2804041	2810144
1384	2810144	2813006
1385	2813006	2814770
1386	2814770	2815616
1387	2815616	2815876
1388	2815876	2824532
1389	2824532	2833241
1390	2833241	2834901
1391	2834901	2835739
1392	2835739	2840143
1393	2840143	2840879
1394	2840879	2841521
1395	2841521	2842089
1396	2842089	2842254
1397	2842254	2842742
1398	2842742	2843263
1399	2843263	2845319
1400	2845319	2848621
1401	2848621	2848775
1402	2848775	2849454
1403	2849454	2850644
1404	2850644	2850830
1405	2850830	2853227
1406	2853227	2856873
1407	2856873	2857317
1408	2857317	2857462
1409	2857462	2857490
1410	2857490	2858446
1411	2858446	2860294
1412	2860294	2866259
1413	2866259	2869428
1414	2869428	2869731
1415	2869731	2872840
1416	2872840	2873965
1417	2873965	2879011
1418	2879011	2882561
1419	2882561	2885266
1420	2885266	2888391
1421	2888391	2890761
1422	2890761	2893617
1423	2893617	2894405
1424	2894405	2896262
1425	2896262	2897325
1426	2897325	2899621
1427	2899621	2907178
1428	2907178	2907393
1429	2907393	2907561
1430	2907561	2908179
1431	2908179	2908580
1432	2908580	2908958
1433	2908958	2910553
1434	2910553	2911171
1435	2911171	2911282
1436	2911282	2912877
1437	2912877	2913015
1438	2913015	2915472
1439	2915472	2921008
1440	2921008	2922852
1441	2922852	2924457
1442	2924457	2925440
1443	2925440	2932860
1444	2932860	2933316
1445	2933316	2947055
1446	2947055	2951813
1447	2951813	2956791
1448	2956791	2957524
1449	2957524	2958759
1450	2958759	2959960
1451	2959960	2964357
1452	2964357	2967030
1453	2967030	2967621
1454	2967621	2967673
